episode,L_total,L_fwd,L_nll,lr,grad_norm,val_mae,temperature,train_mae_UTS,train_mae_YS,train_mae_elongation,train_mae_reduction_of_area,train_mae_HRC,train_mae_impact_energy_J
4400,7.841693878173828,0.27632832527160645,15.130731582641602,0.00012318187930085076,46.029903411865234,0.0,0.5,59.88497543334961,40.85150909423828,1.6878719329833984,2.184492349624634,2.2336206436157227,7.836782932281494
4405,7.833556652069092,0.206161767244339,15.254789352416992,0.00012267813518430175,32.95784378051758,0.0,0.5,54.584571838378906,38.938148498535156,1.480905532836914,2.215909242630005,2.013650894165039,7.385289669036865
4410,7.868269443511963,0.26912203431129456,15.198294639587402,0.00012217504372326286,69.4280776977539,0.0,0.5,59.30461120605469,40.58311080932617,1.6075923442840576,2.5382981300354004,2.214906692504883,7.229385852813721
4415,7.865311145782471,0.2567763328552246,15.217069625854492,0.00012167261267602672,118.85796356201172,0.0,0.5,63.66477966308594,43.43473815917969,1.6726677417755127,2.3914947509765625,2.3529696464538574,7.216557502746582
4420,7.85069465637207,0.27651819586753845,15.14835262298584,0.00012117084979070165,62.131492614746094,0.0,0.5,58.81360626220703,39.51622009277344,1.5875107049942017,2.3982300758361816,2.150407552719116,7.5924787521362305
4425,7.971597671508789,0.25670769810676575,15.429780006408691,0.00012066976280509202,301.9760437011719,0.0,0.5,64.78318786621094,44.9091911315918,1.6292643547058105,2.360917806625366,2.4661102294921875,8.224610328674316
4430,7.858516216278076,0.24126574397087097,15.234500885009766,0.00012016935944657908,42.98268127441406,0.0,0.5,64.43702697753906,45.31610107421875,1.6743364334106445,2.576913356781006,2.457773208618164,7.704127311706543
4435,7.866115093231201,0.23363152146339417,15.26496696472168,0.0001196696474320016,160.41156005859375,0.0,0.5,56.199031829833984,37.07406997680664,1.6802968978881836,2.4205265045166016,2.080308437347412,7.935237407684326
4440,7.786922931671143,0.32657936215400696,14.920686721801758,0.00011917063446753703,91.90706634521484,0.0,0.5,60.177974700927734,39.646392822265625,1.6776912212371826,2.2611961364746094,2.1201553344726562,6.929315567016602
4445,7.936336040496826,0.26668059825897217,15.339310646057129,0.0001186723282485826,220.1880340576172,0.0,0.5,61.501747131347656,40.87499237060547,1.5564420223236084,2.470343589782715,2.2381510734558105,8.25802993774414
4450,7.8621978759765625,0.2594650685787201,15.205465316772461,0.00011817473645963658,126.7039566040039,0.0,0.5,53.17462158203125,36.42880630493164,1.5369834899902344,2.3842315673828125,1.9367420673370361,7.627167224884033
4455,7.864589691162109,0.26786160469055176,15.193456649780273,0.00011767786677418001,88.80081939697266,0.0,0.5,68.42579650878906,45.411170959472656,1.8981702327728271,2.5128285884857178,2.515756368637085,7.152875900268555
4460,7.896030426025391,0.2998078465461731,15.192444801330566,0.00011718172685455806,83.04176330566406,0.0,0.5,54.01184844970703,36.55842590332031,1.4738051891326904,2.506350040435791,2.0265300273895264,6.933187484741211
4465,7.980938911437988,0.33364325761795044,15.294590950012207,0.00011668632435186198,200.6179656982422,0.0,0.5,64.29899597167969,44.0515251159668,1.7003660202026367,2.6359314918518066,2.3398919105529785,9.599666595458984
4470,7.753270626068115,0.22978049516677856,15.046979904174805,0.00011619166690581127,53.75959014892578,0.0,0.5,58.94404602050781,39.838417053222656,1.6472837924957275,2.571640968322754,2.176877498626709,7.951573371887207
4475,7.931762218475342,0.2764526605606079,15.310619354248047,0.00011569776214463564,30.65350914001465,0.0,0.5,66.02232360839844,45.703582763671875,1.6005315780639648,2.2939000129699707,2.4572367668151855,8.574268341064453
4480,7.868948459625244,0.2838192582130432,15.170258522033691,0.00011520461768495751,129.44143676757812,0.0,0.5,56.28504943847656,40.56159973144531,1.5883228778839111,2.419161319732666,2.099623203277588,7.094878673553467
4485,7.899921894073486,0.30577027797698975,15.188302993774414,0.00011471224113167449,120.66314697265625,0.0,0.5,55.215293884277344,36.90777587890625,1.7070415019989014,2.2801506519317627,2.0593342781066895,7.432504653930664
4490,7.872345924377441,0.28925463557243347,15.166182518005371,0.00011422064007784214,87.94478607177734,0.0,0.5,55.656036376953125,38.21565246582031,1.6197926998138428,2.375256061553955,2.0503852367401123,7.227049827575684
4495,7.847487926483154,0.2522869110107422,15.190402030944824,0.00011372982210455684,40.95072555541992,0.0,0.5,58.435020446777344,39.710121154785156,1.6031324863433838,2.4421136379241943,2.1976704597473145,7.322878837585449
4500,7.891273498535156,0.2917826175689697,15.198982238769531,0.00011323979478083892,41.773319244384766,0.0,0.5,59.63329315185547,40.60921096801758,1.6754270792007446,2.2951667308807373,2.229748249053955,7.704458236694336
4505,7.767550468444824,0.2600107192993164,15.015079498291016,0.00011275056566351585,128.50454711914062,0.0,0.5,56.71826934814453,39.782466888427734,1.6700209379196167,2.2950472831726074,2.1170389652252197,8.122251510620117
4510,7.775981903076172,0.24024371802806854,15.071475982666016,0.00011226214229710592,92.69059753417969,0.0,0.5,57.027427673339844,40.08246612548828,1.4220268726348877,2.226412296295166,2.1104683876037598,7.6552653312683105
4515,7.8672871589660645,0.33707162737846375,15.060431480407715,0.0001117745322137016,92.0574951171875,0.0,0.5,66.05812072753906,45.33515167236328,1.8229721784591675,2.375488758087158,2.4445977210998535,7.965365886688232
4520,7.737235069274902,0.2392311990261078,14.996007919311523,0.00011128774293285359,87.24272155761719,0.0,0.5,55.32176208496094,38.958457946777344,1.3322844505310059,2.0567338466644287,2.0397067070007324,7.233280181884766
4525,7.816020965576172,0.30137181282043457,15.029297828674316,0.00011080178196145476,190.5622100830078,0.0,0.5,60.816497802734375,42.68675994873047,1.5954523086547852,2.3650879859924316,2.2703404426574707,8.472628593444824
4530,7.814103126525879,0.2439691722393036,15.140268325805664,0.00011031665679362442,198.6261444091797,0.0,0.5,57.082496643066406,40.91507339477539,1.7163640260696411,2.4592487812042236,2.1428937911987305,8.016355514526367
4535,7.854888916015625,0.2573200762271881,15.195137977600098,0.00010983237491059287,81.92169952392578,0.0,0.5,56.45454406738281,39.371559143066406,1.6520622968673706,2.4214911460876465,2.1683506965637207,7.507837772369385
4540,7.836971282958984,0.2524183392524719,15.169105529785156,0.00010934894378058578,258.070068359375,0.0,0.5,52.98905944824219,36.465553283691406,1.6133702993392944,2.3168585300445557,1.934347152709961,8.084333419799805
4545,7.8158183097839355,0.2532219886779785,15.125192642211914,0.00010886637085870923,234.8033905029297,0.0,0.5,59.097572326660156,41.23949432373047,1.5673489570617676,2.3399455547332764,2.2731451988220215,7.960663318634033
4550,7.87870979309082,0.18822455406188965,15.380970001220703,0.00010838466358683468,163.57923889160156,0.0,0.5,61.94057846069336,42.3095703125,1.7194693088531494,2.411745071411133,2.2531063556671143,7.506613731384277
4555,7.937057971954346,0.2900592088699341,15.293997764587402,0.00010790382939348407,221.2460479736328,0.0,0.5,57.945220947265625,40.74095916748047,1.679890513420105,2.5849127769470215,2.1551380157470703,8.14021110534668
4560,7.861856937408447,0.2540181279182434,15.215677261352539,0.0001074238756937155,261.62591552734375,0.0,0.5,59.61933898925781,38.837379455566406,1.5784716606140137,2.157792091369629,2.173431873321533,7.20354700088501
4565,7.882819652557373,0.2602876126766205,15.245063781738281,0.00010694480988900887,385.8244323730469,0.0,0.5,56.38800048828125,38.2606201171875,1.4640421867370605,2.5363175868988037,2.086897850036621,8.050596237182617
4570,7.881401538848877,0.26536160707473755,15.23207950592041,0.00010646663936715135,116.4653549194336,0.0,0.5,64.13862609863281,43.65959930419922,1.7808712720870972,2.463625431060791,2.3809261322021484,7.783740520477295
4575,7.880828857421875,0.2443101406097412,15.273037910461426,0.00010598937150212407,24.210519790649414,0.0,0.5,59.27220153808594,39.73859786987305,1.625000238418579,2.2546887397766113,2.15313720703125,8.220571517944336
4580,7.932736396789551,0.33008453249931335,15.205304145812988,0.00010551301365398778,87.7157211303711,0.0,0.5,64.936279296875,45.295806884765625,1.990319013595581,2.689375162124634,2.4518232345581055,7.39837646484375
4585,7.8694586753845215,0.2618897557258606,15.215137481689453,0.00010503757316876986,47.583621978759766,0.0,0.5,55.700927734375,37.453453063964844,1.541981816291809,2.2515814304351807,2.0997815132141113,8.120655059814453
4590,7.86639928817749,0.22880442440509796,15.275189399719238,0.00010456305737835076,154.2681884765625,0.0,0.5,59.06998825073242,41.42557144165039,1.6351606845855713,2.3430068492889404,2.22808837890625,8.3095703125
4595,7.876211166381836,0.2618904709815979,15.228641510009766,0.00010408947360035088,146.59756469726562,0.0,0.5,62.4605712890625,42.80587387084961,1.9175726175308228,2.370673656463623,2.3545377254486084,7.719438552856445
4600,7.776987075805664,0.23236025869846344,15.089253425598145,0.00010361682913801807,90.03815460205078,0.0,0.5,58.9774169921875,41.26137161254883,1.5893619060516357,2.4026713371276855,2.17551589012146,7.946342468261719
4605,7.875879764556885,0.2620965838432312,15.227566719055176,0.00010314513128011445,232.08657836914062,0.0,0.5,62.362422943115234,43.2961540222168,1.5322363376617432,2.331301212310791,2.293429136276245,7.581834316253662
4610,7.889155864715576,0.2881771922111511,15.201957702636719,0.00010267438730080467,83.16962432861328,0.0,0.5,61.67832946777344,40.681304931640625,1.6269052028656006,2.5279810428619385,2.2804677486419678,7.601118087768555
4615,7.84184455871582,0.2581550180912018,15.167379379272461,0.0001022046044595431,69.76085662841797,0.0,0.5,53.388240814208984,37.34254455566406,1.4404460191726685,2.1415905952453613,2.03313946723938,8.080190658569336
4620,7.882311820983887,0.27194294333457947,15.22073745727539,0.00010173579000096242,39.065773010253906,0.0,0.5,59.00133514404297,42.5257682800293,1.6783688068389893,2.461059331893921,2.2478203773498535,8.434924125671387
4625,7.780937671661377,0.3012826144695282,14.959310531616211,0.00010126795115476143,125.17826080322266,0.0,0.5,61.25917434692383,41.957618713378906,1.7654454708099365,2.6054463386535645,2.2950806617736816,7.072375297546387
4630,7.863495349884033,0.27394330501556396,15.17910385131836,0.00010080109513559394,278.80767822265625,0.0,0.5,61.71418762207031,42.13271713256836,1.8642535209655762,2.587462902069092,2.305388927459717,8.044513702392578
4635,7.94010591506958,0.32319605350494385,15.233819961547852,0.00010033522914295726,85.77206420898438,0.0,0.5,59.1056022644043,40.06175994873047,1.5662531852722168,2.17435622215271,2.204359769821167,7.303586959838867
4640,7.797029495239258,0.2252875119447708,15.143484115600586,9.987036036108135e-05,50.14619827270508,0.0,0.5,54.11234664916992,36.11015319824219,1.4895546436309814,2.2538952827453613,1.9621834754943848,7.025204658508301
4645,7.889132499694824,0.28725892305374146,15.203746795654297,9.940649595881781e-05,205.2534637451172,0.0,0.5,63.8471794128418,44.415679931640625,1.6908077001571655,2.3878536224365234,2.386093854904175,7.93168306350708
4650,7.756202220916748,0.25534704327583313,15.001709938049316,9.894364308952967e-05,58.838497161865234,0.0,0.5,55.67133331298828,39.40748596191406,1.4732568264007568,2.2163004875183105,2.1183931827545166,8.230950355529785
4655,7.836415767669678,0.2682584226131439,15.136314392089844,9.84818088909806e-05,110.7458267211914,0.0,0.5,59.99553680419922,41.55497741699219,1.5457804203033447,2.384559392929077,2.184199571609497,7.2042365074157715
4660,7.79896354675293,0.26781946420669556,15.062288284301758,9.802100048522541e-05,62.29841613769531,0.0,0.5,57.19863510131836,40.04020309448242,1.617936611175537,2.4682319164276123,2.1740634441375732,7.361374855041504
4665,7.811785697937012,0.2945910394191742,15.03438949584961,9.756122497849967e-05,31.122835159301758,0.0,0.5,55.782249450683594,37.892765045166016,1.463822603225708,2.2767457962036133,2.067197799682617,7.606991767883301
4670,7.902212142944336,0.2395630031824112,15.325298309326172,9.710248946111054e-05,76.37715911865234,0.0,0.5,66.00196838378906,46.64314270019531,1.6802074909210205,2.4123144149780273,2.4449939727783203,8.298922538757324
4675,7.857005596160889,0.26493412256240845,15.18414306640625,9.664480100732712e-05,112.72684478759766,0.0,0.5,65.74565124511719,45.049530029296875,1.8698328733444214,2.632215976715088,2.418295383453369,7.266023635864258
4680,7.823611736297607,0.22164945304393768,15.203924179077148,9.618816667527152e-05,131.95399475097656,0.0,0.5,54.09880065917969,37.129432678222656,1.4610016345977783,2.2274060249328613,1.946840524673462,7.482686996459961
4685,7.722733497619629,0.17532721161842346,15.094812393188477,9.573259350681013e-05,25.321367263793945,0.0,0.5,52.24812316894531,36.05170440673828,1.4381656646728516,2.335310935974121,1.9341660737991333,7.602831840515137
4690,7.786437511444092,0.27446505427360535,15.023944854736328,9.527808852744466e-05,214.7818145751953,0.0,0.5,58.91844940185547,40.822513580322266,1.6552537679672241,2.3712329864501953,2.2044811248779297,7.7528276443481445
4695,7.919020652770996,0.28896719217300415,15.260107040405273,9.482465874620424e-05,36.820648193359375,0.0,0.5,63.97868347167969,42.65403366088867,1.6480610370635986,2.29028582572937,2.3665964603424072,7.299039840698242
4700,7.87199592590332,0.27001383900642395,15.203964233398438,9.437231115553693e-05,41.363807678222656,0.0,0.5,65.98013305664062,45.1306266784668,1.6657118797302246,2.560089588165283,2.470829486846924,8.236577987670898
4705,7.784148216247559,0.2286078929901123,15.111080169677734,9.392105273120227e-05,56.255393981933594,0.0,0.5,57.07103729248047,40.06611633300781,1.613726258277893,2.400547504425049,2.1674110889434814,7.370782852172852
4710,7.82209587097168,0.22714638710021973,15.189899444580078,9.347089043216322e-05,110.64279174804688,0.0,0.5,65.1572265625,43.57408905029297,1.6136415004730225,2.237919330596924,2.4048819541931152,7.693137168884277
4715,7.81282377243042,0.21817874908447266,15.189290046691895,9.302183120047953e-05,55.95291519165039,0.0,0.5,47.7900390625,33.12950134277344,1.3895409107208252,2.30134916305542,1.763054370880127,7.632433891296387
4720,7.787882328033447,0.2347157746553421,15.106332778930664,9.257388196119988e-05,57.587154388427734,0.0,0.5,60.04334259033203,40.718650817871094,1.4594677686691284,2.2640864849090576,2.1829776763916016,7.233057022094727
4725,7.867295742034912,0.31634777784347534,15.101896286010742,9.212704962225583e-05,44.696533203125,0.0,0.5,63.620826721191406,41.74188995361328,1.7693803310394287,2.4716315269470215,2.313344955444336,6.887138366699219
4730,7.815897464752197,0.2249627262353897,15.181869506835938,9.168134107435472e-05,196.1782989501953,0.0,0.5,58.13701629638672,38.336585998535156,1.5370501279830933,2.3284499645233154,2.101268768310547,7.4927849769592285
4735,7.790759086608887,0.23966893553733826,15.102180480957031,9.123676319087366e-05,39.1632194519043,0.0,0.5,59.461421966552734,41.21947479248047,1.5940372943878174,2.339327573776245,2.233750104904175,7.45986795425415
4740,7.776669979095459,0.22961390018463135,15.094112396240234,9.079332282775374e-05,41.787757873535156,0.0,0.5,57.770050048828125,39.80729293823242,1.4770110845565796,2.503016471862793,2.183110475540161,7.538128852844238
4745,7.8317108154296875,0.2738172709941864,15.115787506103516,9.035102682339377e-05,75.8602523803711,0.0,0.5,57.505619049072266,40.32172393798828,1.60677969455719,2.2957587242126465,2.218083620071411,7.189765453338623
4750,7.791534423828125,0.2695566415786743,15.04395580291748,8.99098819985454e-05,237.2993621826172,0.0,0.5,56.29764938354492,40.53099060058594,1.543531894683838,2.347329616546631,2.170393228530884,7.867026329040527
4755,7.8732686042785645,0.2422379106283188,15.26206111907959,8.946989515620745e-05,87.37476348876953,0.0,0.5,69.4272232055664,47.51675033569336,1.711878776550293,2.351560115814209,2.6221137046813965,8.20637035369873
4760,7.866696357727051,0.2560516595840454,15.22128963470459,8.903107308152145e-05,106.3590087890625,0.0,0.5,65.52885437011719,44.89143753051758,1.785739541053772,2.264010190963745,2.3924312591552734,8.38687515258789
4765,7.865446090698242,0.31681737303733826,15.097257614135742,8.859342254166643e-05,208.52281188964844,0.0,0.5,61.08574295043945,41.198936462402344,1.7814115285873413,2.5879623889923096,2.3535642623901367,6.952607154846191
4770,7.844428539276123,0.25033506751060486,15.188186645507812,8.815695028575537e-05,48.06279373168945,0.0,0.5,53.728233337402344,37.581180572509766,1.4842627048492432,2.193934917449951,2.0594847202301025,8.314783096313477
4775,7.809874057769775,0.29584625363349915,15.028055191040039,8.77216630447302e-05,73.6885757446289,0.0,0.5,63.66206741333008,42.55084228515625,1.6938045024871826,2.5391530990600586,2.342540740966797,7.453010082244873
4780,7.9659905433654785,0.33501026034355164,15.261960983276367,8.728756753125878e-05,130.37693786621094,0.0,0.5,74.74942016601562,49.85224151611328,2.0025434494018555,2.6943182945251465,2.765425682067871,8.332298278808594
4785,7.813193321228027,0.25483113527297974,15.116724014282227,8.685467043963083e-05,113.26139831542969,0.0,0.5,62.61526107788086,41.36396026611328,1.5441465377807617,2.217071056365967,2.2750325202941895,8.63627815246582
4790,7.886045455932617,0.3058808445930481,15.16032886505127,8.642297844565513e-05,363.0438232421875,0.0,0.5,57.395790100097656,41.48345947265625,1.5843596458435059,2.3254499435424805,2.225628137588501,7.203404426574707
4795,7.836198806762695,0.2611009180545807,15.150196075439453,8.599249820655617e-05,123.46929931640625,0.0,0.5,59.674869537353516,39.84431457519531,1.5549037456512451,2.3459348678588867,2.145352840423584,7.702754020690918
4799,7.817559719085693,0.23490770161151886,15.165304183959961,8.564899094051613e-05,0.0,17.912586212158203,0.5,59.674869537353516,39.84431457519531,1.5549037456512451,2.3459348678588867,2.145352840423584,7.702754020690918
4800,7.821352958679199,0.2247665822505951,15.193172454833984,8.556323636087175e-05,30.3267765045166,0.0,0.5,56.68529510498047,39.159400939941406,1.467949628829956,2.2161946296691895,2.0819790363311768,7.510622024536133
4805,7.773297309875488,0.23511584103107452,15.076362609863281,8.513519952835063e-05,61.2298698425293,0.0,0.5,53.61366653442383,36.9228515625,1.5792152881622314,2.3473050594329834,2.018181800842285,6.943169593811035
4810,7.839028835296631,0.2976951599121094,15.082667350769043,8.47083943098502e-05,68.82611846923828,0.0,0.5,54.32634353637695,39.52005386352539,1.4983723163604736,2.2983646392822266,2.085969924926758,7.879367828369141
4815,7.84681510925293,0.292307049036026,15.109016418457031,8.428282728723499e-05,189.88050842285156,0.0,0.5,57.60987854003906,38.99053955078125,1.581169605255127,2.2632648944854736,2.0904312133789062,8.424814224243164
4820,7.951265335083008,0.3784453868865967,15.14564037322998,8.38585050232748e-05,163.4705810546875,0.0,0.5,73.55278015136719,49.79472351074219,1.668677568435669,2.580638885498047,2.7391409873962402,8.260684967041016
4825,7.8913774490356445,0.27728569507598877,15.22818374633789,8.343543406154405e-05,163.33316040039062,0.0,0.5,66.68020629882812,45.467987060546875,1.7081992626190186,2.5940847396850586,2.4945106506347656,8.004594802856445
4830,7.731912612915039,0.21670661866664886,15.030411720275879,8.30136209263202e-05,123.21481323242188,0.0,0.5,58.420387268066406,38.479393005371094,1.4885811805725098,2.1864328384399414,2.158416748046875,7.31463623046875
4835,7.762507438659668,0.2630433142185211,14.99892807006836,8.259307212248366e-05,48.658775329589844,0.0,0.5,47.94288635253906,34.16961669921875,1.5526962280273438,2.312565803527832,1.7734240293502808,7.400127410888672
4840,7.762744426727295,0.2158602923154831,15.093768119812012,8.217379413541716e-05,81.2603988647461,0.0,0.5,51.52874755859375,35.16136932373047,1.4849649667739868,2.0907087326049805,1.907854676246643,7.229333400726318
4845,7.789703369140625,0.24527373909950256,15.088859558105469,8.175579343090602e-05,31.080747604370117,0.0,0.5,48.45166778564453,34.08125305175781,1.5822057723999023,2.1756420135498047,1.8255383968353271,7.931197643280029
4850,7.746763229370117,0.253275066614151,14.986976623535156,8.133907645503818e-05,138.23907470703125,0.0,0.5,52.6861572265625,35.74513244628906,1.5483942031860352,2.4784650802612305,1.9381884336471558,7.023345947265625
4855,7.848548412322998,0.2631508708000183,15.170795440673828,8.092364963410482e-05,538.0146484375,0.0,0.5,59.186927795410156,41.4184684753418,1.645408272743225,2.2956442832946777,2.169618844985962,7.440601348876953
4860,7.854455471038818,0.24018703401088715,15.228536605834961,8.050951937450155e-05,204.78701782226562,0.0,0.5,53.989471435546875,36.748626708984375,1.5625406503677368,2.396615743637085,2.0077102184295654,7.718968868255615
4865,7.8278303146362305,0.28197312355041504,15.091713905334473,8.009669206262914e-05,39.225433349609375,0.0,0.5,52.079490661621094,35.81156921386719,1.5831104516983032,2.4335317611694336,1.9968664646148682,7.831483840942383
4870,7.912572860717773,0.3186894357204437,15.187767028808594,7.968517406479553e-05,98.39820098876953,0.0,0.5,59.07130432128906,40.398868560791016,1.697944164276123,2.300459384918213,2.244262218475342,8.139509201049805
4875,7.8790483474731445,0.27303317189216614,15.212030410766602,7.927497172711728e-05,354.4392395019531,0.0,0.5,60.16448974609375,41.48419189453125,1.6652460098266602,2.3635873794555664,2.2617809772491455,7.141319274902344
4880,7.788139820098877,0.26601362228393555,15.044252395629883,7.886609137542196e-05,59.66362762451172,0.0,0.5,59.821468353271484,40.33735656738281,1.7428828477859497,2.415374279022217,2.252717971801758,6.965786933898926
4885,7.765466690063477,0.3013139069080353,14.928305625915527,7.845853931515028e-05,17.654634475708008,0.0,0.5,63.611610412597656,42.179256439208984,1.728065848350525,2.382560968399048,2.3314590454101562,7.817226409912109
4890,7.826632976531982,0.25606220960617065,15.141141891479492,7.805232183125928e-05,37.841495513916016,0.0,0.5,58.157508850097656,39.923553466796875,1.5973773002624512,2.450000286102295,2.202705144882202,7.360946178436279
4895,7.759982109069824,0.2501717805862427,15.019620895385742,7.7647445188125e-05,184.3592071533203,0.0,0.5,55.81204605102539,37.78437042236328,1.5356032848358154,2.491238594055176,2.035886764526367,7.0780792236328125
4900,7.780838966369629,0.25150156021118164,15.058674812316895,7.72439156294462e-05,177.5069580078125,0.0,0.5,53.648826599121094,37.2844123840332,1.496742844581604,2.517914295196533,1.9541022777557373,7.784668922424316
4905,7.818904876708984,0.21427202224731445,15.20926570892334,7.684173937814778e-05,81.20787811279297,0.0,0.5,58.70891189575195,40.62248229980469,1.520838975906372,2.294649600982666,2.131816864013672,7.55964469909668
4910,7.950336933135986,0.36698946356773376,15.166694641113281,7.644092263628516e-05,67.04720306396484,0.0,0.5,68.01233673095703,45.41407775878906,1.720524787902832,2.4682865142822266,2.561786413192749,7.7984418869018555
4915,7.846089839935303,0.24657490849494934,15.199029922485352,7.604147158494826e-05,58.95221710205078,0.0,0.5,64.16581726074219,42.72129821777344,1.6566053628921509,2.3321847915649414,2.3486387729644775,7.545921325683594
4920,7.739859580993652,0.25698354840278625,14.965751647949219,7.56433923841664e-05,172.6412353515625,0.0,0.5,51.23688507080078,36.081485748291016,1.5380216836929321,2.2952611446380615,1.8517848253250122,7.939180374145508
4925,7.74421501159668,0.2097712904214859,15.068887710571289,7.524669117281335e-05,68.02679443359375,0.0,0.5,57.977142333984375,37.5641975402832,1.5738863945007324,2.3205788135528564,2.1497678756713867,7.077755928039551
4930,7.7941107749938965,0.2430020272731781,15.102217674255371,7.485137406851254e-05,37.117828369140625,0.0,0.5,56.98613739013672,38.99707794189453,1.621429443359375,2.1010031700134277,2.079319715499878,7.560613632202148
4935,7.798527717590332,0.21815282106399536,15.160749435424805,7.445744716754279e-05,248.6111297607422,0.0,0.5,59.97650909423828,40.12650680541992,1.7062186002731323,2.4426395893096924,2.213778495788574,7.653512001037598
4940,7.761816024780273,0.22523584961891174,15.073160171508789,7.406491654474413e-05,123.12688446044922,0.0,0.5,63.00049591064453,44.45709991455078,1.7553181648254395,2.4369544982910156,2.3296775817871094,7.457521438598633
4945,7.739927768707275,0.22801855206489563,15.023818016052246,7.367378825342444e-05,59.74601364135742,0.0,0.5,49.83638381958008,33.124813079833984,1.4396334886550903,2.2780356407165527,1.85052490234375,7.25730037689209
4950,7.7845458984375,0.21785417199134827,15.133383750915527,7.328406832526573e-05,46.385902404785156,0.0,0.5,57.95663833618164,37.426666259765625,1.5445395708084106,2.40817928314209,2.1353399753570557,7.752288341522217
4955,7.89665412902832,0.3311433792114258,15.131021499633789,7.289576277023148e-05,115.69209289550781,0.0,0.5,64.3296127319336,43.26920700073242,1.7614688873291016,2.428165912628174,2.404118776321411,7.463808059692383
4960,7.792184829711914,0.29956430196762085,14.985240936279297,7.250887757647364e-05,75.86986541748047,0.0,0.5,52.36714553833008,36.999664306640625,1.4672638177871704,2.297403573989868,1.9602093696594238,7.918435573577881
4965,7.953644752502441,0.30837172269821167,15.290546417236328,7.212341871024057e-05,63.10296630859375,0.0,0.5,65.24526977539062,44.51459884643555,1.586501955986023,2.308732032775879,2.4082822799682617,7.888988018035889
4970,7.790113925933838,0.22867639362812042,15.122875213623047,7.173939211578476e-05,114.00180053710938,0.0,0.5,58.374080657958984,39.7596549987793,1.7034695148468018,2.456002950668335,2.122431516647339,7.8604230880737305
4975,7.845625400543213,0.3013564348220825,15.08853816986084,7.135680371527134e-05,40.949703216552734,0.0,0.5,57.978790283203125,39.95014953613281,1.5585744380950928,2.4373202323913574,2.090719223022461,8.119787216186523
4980,7.847459316253662,0.3018970191478729,15.091124534606934,7.097565940868678e-05,53.55056381225586,0.0,0.5,52.530643463134766,34.74421310424805,1.3662103414535522,2.258331060409546,1.9104164838790894,7.2950758934021
4985,7.888327598571777,0.25979164242744446,15.257071495056152,7.059596507374777e-05,49.144866943359375,0.0,0.5,63.542884826660156,42.621612548828125,1.7618175745010376,2.556678533554077,2.3798060417175293,7.321663856506348
4990,7.783427715301514,0.2279810905456543,15.110893249511719,7.02177265658107e-05,160.96522521972656,0.0,0.5,51.90601348876953,36.4150390625,1.6010209321975708,2.3259377479553223,1.9172980785369873,7.8361711502075195
4995,7.699005603790283,0.1936790496110916,15.010653495788574,6.984094971778119e-05,44.392311096191406,0.0,0.5,50.030426025390625,33.40346145629883,1.5534605979919434,2.1266891956329346,1.8187484741210938,7.638313293457031
5000,7.883148670196533,0.2624410390853882,15.241415023803711,6.946564034002443e-05,115.57020568847656,0.0,0.5,63.83872604370117,42.07925796508789,1.703413963317871,2.1908881664276123,2.377251625061035,7.1329026222229
5005,7.842496395111084,0.2844066619873047,15.116179466247559,6.909180422027518e-05,109.95755767822266,0.0,0.5,59.92619705200195,40.42509460449219,1.5500354766845703,2.529888391494751,2.184110641479492,7.566617012023926
5010,7.731071949005127,0.21991892158985138,15.022306442260742,6.871944712354898e-05,30.747886657714844,0.0,0.5,50.00007629394531,34.10797119140625,1.519273042678833,2.2329745292663574,1.881772518157959,7.695590019226074
5015,7.842413425445557,0.2663987874984741,15.152029037475586,6.834857479205278e-05,34.401371002197266,0.0,0.5,60.5068473815918,41.73887252807617,1.5669103860855103,2.406404495239258,2.254941463470459,7.257448196411133
5020,7.7601637840271,0.2542699873447418,15.011787414550781,6.797919294509684e-05,97.83629608154297,0.0,0.5,51.098602294921875,35.17306137084961,1.5204498767852783,2.117262601852417,1.9127460718154907,6.6176557540893555
5025,7.742843151092529,0.24058102071285248,15.004524230957031,6.761130727900613e-05,22.98111343383789,0.0,0.5,60.127464294433594,41.184410095214844,1.5651113986968994,2.348961114883423,2.216839551925659,8.021112442016602
5030,7.8878493309021,0.30033308267593384,15.175032615661621,6.724492346703267e-05,193.88906860351562,0.0,0.5,63.99871826171875,44.308414459228516,1.4884573221206665,2.264474868774414,2.3533942699432373,7.449098110198975
5035,7.784968376159668,0.2520620822906494,15.065813064575195,6.688004715926812e-05,160.22012329101562,0.0,0.5,55.07947540283203,37.2198371887207,1.7179923057556152,2.365847110748291,2.066532611846924,7.885394096374512
5040,7.870467662811279,0.27084702253341675,15.199241638183594,6.651668398255653e-05,157.36558532714844,0.0,0.5,56.930992126464844,39.47834014892578,1.570566177368164,2.430243492126465,2.108408212661743,7.934538841247559
5045,7.856874942779541,0.2699832320213318,15.173783302307129,6.615483954040762e-05,539.9060668945312,0.0,0.5,59.338741302490234,38.930381774902344,1.4835559129714966,2.19425892829895,2.1244053840637207,7.872631549835205
5050,7.828185081481934,0.2946724593639374,15.067025184631348,6.579451941291023e-05,69.60179901123047,0.0,0.5,56.657596588134766,38.382503509521484,1.3944305181503296,2.3396403789520264,2.064044952392578,7.0723419189453125
